time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Latitude,Longitude,Speed (m/s)
4.589,0.5012,0.1679,0.4137,1.3752,-0.634,-1.6069,-0.8803,0.4553,-0.6209,49.25842038,-122.7467354,1.67999995
4.607,0.5012,0.1679,0.4137,0.1691,0.5783,-2.6648,-0.8803,0.4553,-0.6209,49.25842038,-122.7467354,1.67999995
4.645,0.5012,0.1679,0.4137,0.1691,0.5783,-2.6648,-0.5227,0.0175,-0.6855,49.25842038,-122.7467354,1.67999995
4.646,0.4198,0.2636,0.4903,0.1691,0.5783,-2.6648,-0.5227,0.0175,-0.6855,49.25842038,-122.7467354,1.67999995
4.665,0.4198,0.2636,0.4903,-2.768,1.2405,-2.3745,-0.5227,0.0175,-0.6855,49.25842038,-122.7467354,1.67999995
4.722,0.6264,0.2843,0.7497,-2.768,1.2405,-2.3745,-0.5227,0.0175,-0.6855,49.25842038,-122.7467354,1.67999995
4.723,0.6264,0.2843,0.7497,-2.768,1.2405,-2.3745,-0.3847,-0.3457,-0.5504,49.25842038,-122.7467354,1.67999995
4.741,0.6264,0.2843,0.7497,-2.8184,1.9624,-0.9967,-0.3847,-0.3457,-0.5504,49.25842038,-122.7467354,1.67999995
4.78,0.8203,0.2379,0.9119,-2.8184,1.9624,-0.9967,-0.3847,-0.3457,-0.5504,49.25842038,-122.7467354,1.67999995
4.781,0.8203,0.2379,0.9119,-2.8184,1.9624,-0.9967,0.0855,-0.1573,-0.4528,49.25842038,-122.7467354,1.67999995
4.8,0.8203,0.2379,0.9119,-0.2493,1.5377,1.738,0.0855,-0.1573,-0.4528,49.25842038,-122.7467354,1.67999995
4.857,0.7651,0.249,0.9684,-0.2493,1.5377,1.738,0.0855,-0.1573,-0.4528,49.25842038,-122.7467354,1.67999995
4.857,0.7651,0.249,0.9684,-0.2493,1.5377,1.738,0.0199,0.5205,0.1355,49.25843681,-122.7467324,1.63999999
4.877,0.7651,0.249,0.9684,0.961,1.5802,2.0741,0.0199,0.5205,0.1355,49.25843681,-122.7467324,1.63999999
4.914,0.7651,0.249,0.9684,0.961,1.5802,2.0741,0.5957,-0.5602,0.3378,49.25843681,-122.7467324,1.63999999
4.915,0.9184,0.0376,1.102,0.961,1.5802,2.0741,0.5957,-0.5602,0.3378,49.25843681,-122.7467324,1.63999999
4.933,0.9184,0.0376,1.102,0.4215,0.6106,4.2802,0.5957,-0.5602,0.3378,49.25843681,-122.7467324,1.63999999
4.991,0.9184,0.0376,1.102,0.4215,0.6106,4.2802,0.5184,-0.1203,0.4116,49.25843681,-122.7467324,1.63999999
4.992,0.8791,0.0598,0.7433,0.4215,0.6106,4.2802,0.5184,-0.1203,0.4116,49.25843681,-122.7467324,1.63999999
5.009,0.8791,0.0598,0.7433,1.6217,-0.7073,3.1358,0.5184,-0.1203,0.4116,49.25843681,-122.7467324,1.63999999
5.048,0.8791,0.0598,0.7433,1.6217,-0.7073,3.1358,0.5676,0.5551,0.2327,49.25843681,-122.7467324,1.63999999
5.049,0.5925,0.0059,0.6395,1.6217,-0.7073,3.1358,0.5676,0.5551,0.2327,49.25843681,-122.7467324,1.63999999
5.067,0.5925,0.0059,0.6395,0.8996,-0.9859,0.3397,0.5676,0.5551,0.2327,49.25843681,-122.7467324,1.63999999
5.126,0.4174,0.0944,0.4485,0.8996,-0.9859,0.3397,0.5676,0.5551,0.2327,49.25843681,-122.7467324,1.63999999
5.126,0.4174,0.0944,0.4485,0.8996,-0.9859,0.3397,1.3917,0.2769,0.1908,49.25843681,-122.7467324,1.63999999
5.145,0.4174,0.0944,0.4485,-2.0043,-1.6631,-0.7038,1.3917,0.2769,0.1908,49.25843681,-122.7467324,1.63999999
5.183,0.5515,0.1678,0.362,-2.0043,-1.6631,-0.7038,1.3917,0.2769,0.1908,49.25843681,-122.7467324,1.63999999
5.184,0.5515,0.1678,0.362,-2.0043,-1.6631,-0.7038,1.5184,-0.2816,0.2252,49.25843681,-122.7467324,1.63999999
5.203,0.5515,0.1678,0.362,-3.0945,-1.2283,-2.1268,1.5184,-0.2816,0.2252,49.25843681,-122.7467324,1.63999999
5.259,0.7773,0.1274,0.3907,-3.0945,-1.2283,-2.1268,1.5184,-0.2816,0.2252,49.25843681,-122.7467324,1.63999999
5.26,0.7773,0.1274,0.3907,-3.0945,-1.2283,-2.1268,0.7995,-0.4418,0.0353,49.25843681,-122.7467324,1.63999999
5.278,0.7773,0.1274,0.3907,-1.4048,-0.8178,-2.2186,0.7995,-0.4418,0.0353,49.25843681,-122.7467324,1.63999999
5.316,1.0555,0.0613,0.421,-1.4048,-0.8178,-2.2186,0.7995,-0.4418,0.0353,49.25843681,-122.7467324,1.63999999
5.317,1.0555,0.0613,0.421,-1.4048,-0.8178,-2.2186,-0.2424,-0.2666,-0.0226,49.25843681,-122.7467324,1.63999999
5.336,1.0555,0.0613,0.421,1.1492,-1.462,-1.6897,-0.2424,-0.2666,-0.0226,49.25843681,-122.7467324,1.63999999
5.393,1.0555,0.0613,0.421,1.1492,-1.462,-1.6897,-1.6244,0.1299,0.0313,49.25843681,-122.7467324,1.63999999
5.394,1.0504,0.006,0.6736,1.1492,-1.462,-1.6897,-1.6244,0.1299,0.0313,49.25843681,-122.7467324,1.63999999
5.412,1.0504,0.006,0.6736,2.8072,-0.8696,-1.8267,-1.6244,0.1299,0.0313,49.25843681,-122.7467324,1.63999999
5.451,1.0146,-0.1251,0.8336,2.8072,-0.8696,-1.8267,-1.6244,0.1299,0.0313,49.25843681,-122.7467324,1.63999999
5.451,1.0146,-0.1251,0.8336,2.8072,-0.8696,-1.8267,-1.4032,0.0865,-0.1221,49.25843681,-122.7467324,1.63999999
5.47,1.0146,-0.1251,0.8336,3.2475,-1.7308,1.6416,-1.4032,0.0865,-0.1221,49.25843681,-122.7467324,1.63999999
5.527,0.8296,0.018,0.5753,3.2475,-1.7308,1.6416,-1.4032,0.0865,-0.1221,49.25843681,-122.7467324,1.63999999
5.528,0.8296,0.018,0.5753,3.2475,-1.7308,1.6416,-1.0125,0.1036,-0.0882,49.25843681,-122.7467324,1.63999999
5.547,0.8296,0.018,0.5753,1.8801,-1.6037,1.0827,-1.0125,0.1036,-0.0882,49.25843681,-122.7467324,1.63999999
5.585,0.8296,0.018,0.5753,1.8801,-1.6037,1.0827,-0.8885,0.4211,-0.4546,49.25843681,-122.7467324,1.63999999
5.585,0.5788,0.1416,0.4528,1.8801,-1.6037,1.0827,-0.8885,0.4211,-0.4546,49.25843681,-122.7467324,1.63999999
5.604,0.5788,0.1416,0.4528,0.3186,-0.1172,-1.4877,-0.8885,0.4211,-0.4546,49.25843681,-122.7467324,1.63999999
5.662,0.4085,0.2542,0.4544,0.3186,-0.1172,-1.4877,-0.8885,0.4211,-0.4546,49.25843681,-122.7467324,1.63999999
5.662,0.4085,0.2542,0.4544,0.3186,-0.1172,-1.4877,-0.7009,0.1914,-0.7611,49.25843681,-122.7467324,1.63999999
5.68,0.4085,0.2542,0.4544,-2.083,0.9294,-2.3373,-0.7009,0.1914,-0.7611,49.25843681,-122.7467324,1.63999999
5.719,0.4554,0.362,0.6696,-2.083,0.9294,-2.3373,-0.7009,0.1914,-0.7611,49.25843681,-122.7467324,1.63999999
5.719,0.4554,0.362,0.6696,-2.083,0.9294,-2.3373,-0.644,-0.113,-0.5225,49.25843681,-122.7467324,1.63999999
5.738,0.4554,0.362,0.6696,-3.2103,2.139,-1.7433,-0.644,-0.113,-0.5225,49.25843681,-122.7467324,1.63999999
5.795,0.4554,0.362,0.6696,-3.2103,2.139,-1.7433,-0.1475,-0.2149,-0.0549,49.25843681,-122.7467324,1.63999999
5.796,0.6471,0.404,0.8554,-3.2103,2.139,-1.7433,-0.1475,-0.2149,-0.0549,49.25843681,-122.7467324,1.63999999
5.815,0.6471,0.404,0.8554,-2.1846,2.9822,0.8313,-0.1475,-0.2149,-0.0549,49.25843681,-122.7467324,1.63999999
5.854,0.6471,0.404,0.8554,-2.1846,2.9822,0.8313,0.1377,-0.1015,0.2198,49.25843681,-122.7467324,1.63999999
5.855,0.8735,0.345,0.9702,-2.1846,2.9822,0.8313,0.1377,-0.1015,0.2198,49.25843681,-122.7467324,1.63999999
5.872,0.8735,0.345,0.9702,-0.0728,3.1128,2.2762,0.1377,-0.1015,0.2198,49.25843681,-122.7467324,1.63999999
5.93,0.8735,0.345,0.9702,-0.0728,3.1128,2.2762,0.3691,-0.3457,0.3999,49.25845218,-122.7467299,1.47000003
5.931,0.9685,0.1244,1.1753,-0.0728,3.1128,2.2762,0.3691,-0.3457,0.3999,49.25845218,-122.7467299,1.47000003
5.949,0.9685,0.1244,1.1753,1.2982,2.2423,3.6368,0.3691,-0.3457,0.3999,49.25845218,-122.7467299,1.47000003
5.987,0.808,0.0172,0.9517,1.2982,2.2423,3.6368,0.3691,-0.3457,0.3999,49.25845218,-122.7467299,1.47000003
5.988,0.808,0.0172,0.9517,1.2982,2.2423,3.6368,1.0334,-0.1912,0.3381,49.25845218,-122.7467299,1.47000003
6.006,0.808,0.0172,0.9517,1.9622,-0.5255,5.1878,1.0334,-0.1912,0.3381,49.25845218,-122.7467299,1.47000003
6.064,0.808,0.0172,0.9517,1.9622,-0.5255,5.1878,0.784,-0.1488,0.3217,49.25845218,-122.7467299,1.47000003
6.065,0.7282,-0.009,0.8254,1.9622,-0.5255,5.1878,0.784,-0.1488,0.3217,49.25845218,-122.7467299,1.47000003
6.083,0.7282,-0.009,0.8254,-0.0033,-1.0353,2.6035,0.784,-0.1488,0.3217,49.25845218,-122.7467299,1.47000003
6.122,0.7282,-0.009,0.8254,-0.0033,-1.0353,2.6035,0.9875,0.1786,0.179,49.25845218,-122.7467299,1.47000003
6.122,0.5031,0.0385,0.5645,-0.0033,-1.0353,2.6035,0.9875,0.1786,0.179,49.25845218,-122.7467299,1.47000003
6.142,0.5031,0.0385,0.5645,-0.7845,-1.6609,1.3586,0.9875,0.1786,0.179,49.25845218,-122.7467299,1.47000003
6.198,0.5031,0.0385,0.5645,-0.7845,-1.6609,1.3586,1.0474,0.097,0.1041,49.25845218,-122.7467299,1.47000003
6.199,0.4161,0.1165,0.404,-0.7845,-1.6609,1.3586,1.0474,0.097,0.1041,49.25845218,-122.7467299,1.47000003
6.218,0.4161,0.1165,0.404,-3.1068,-1.3195,-1.3364,1.0474,0.097,0.1041,49.25845218,-122.7467299,1.47000003
6.256,0.4161,0.1165,0.404,-3.1068,-1.3195,-1.3364,0.5327,-0.2755,-0.2488,49.25845218,-122.7467299,1.47000003
6.257,0.5793,0.2061,0.3573,-3.1068,-1.3195,-1.3364,0.5327,-0.2755,-0.2488,49.25845218,-122.7467299,1.47000003
6.275,0.5793,0.2061,0.3573,-3.0692,-0.7651,-2.0701,0.5327,-0.2755,-0.2488,49.25845218,-122.7467299,1.47000003
6.333,0.5793,0.2061,0.3573,-3.0692,-0.7651,-2.0701,-0.3402,-0.1073,-0.5134,49.25845218,-122.7467299,1.47000003
6.334,0.7033,0.0903,0.536,-3.0692,-0.7651,-2.0701,-0.3402,-0.1073,-0.5134,49.25845218,-122.7467299,1.47000003
6.352,0.7033,0.0903,0.536,-1.3106,-0.361,-1.9941,-0.3402,-0.1073,-0.5134,49.25845218,-122.7467299,1.47000003
6.39,0.8914,0.0478,0.6543,-1.3106,-0.361,-1.9941,-0.3402,-0.1073,-0.5134,49.25845218,-122.7467299,1.47000003
6.391,0.8914,0.0478,0.6543,-1.3106,-0.361,-1.9941,-0.7287,0.1235,-0.4488,49.25845218,-122.7467299,1.47000003
6.409,0.8914,0.0478,0.6543,0.4872,-1.6291,-0.3631,-0.7287,0.1235,-0.4488,49.25845218,-122.7467299,1.47000003
6.467,0.8914,0.0478,0.6543,0.4872,-1.6291,-0.3631,-1.2065,-0.0381,-0.1392,49.25845218,-122.7467299,1.47000003
6.467,0.9613,0.1228,0.6842,0.4872,-1.6291,-0.3631,-1.2065,-0.0381,-0.1392,49.25845218,-122.7467299,1.47000003
6.486,0.9613,0.1228,0.6842,1.1013,-0.7134,0.2324,-1.2065,-0.0381,-0.1392,49.25845218,-122.7467299,1.47000003
6.524,0.9265,0.0422,0.6958,1.1013,-0.7134,0.2324,-1.2065,-0.0381,-0.1392,49.25845218,-122.7467299,1.47000003
6.525,0.9265,0.0422,0.6958,1.1013,-0.7134,0.2324,-1.8904,-0.9256,-0.328,49.25845218,-122.7467299,1.47000003
6.544,0.9265,0.0422,0.6958,2.1172,-0.0636,1.0861,-1.8904,-0.9256,-0.328,49.25845218,-122.7467299,1.47000003
6.601,0.9265,0.0422,0.6958,2.1172,-0.0636,1.0861,-1.7727,-1.6501,0.2889,49.25845218,-122.7467299,1.47000003
6.601,0.99,0.0178,0.4837,2.1172,-0.0636,1.0861,-1.7727,-1.6501,0.2889,49.25845218,-122.7467299,1.47000003
6.62,0.99,0.0178,0.4837,0.362,0.353,1.5779,-1.7727,-1.6501,0.2889,49.25845218,-122.7467299,1.47000003
6.658,0.99,0.0178,0.4837,0.362,0.353,1.5779,-1.2154,-1.0728,-0.2252,49.25845218,-122.7467299,1.47000003
6.659,0.7212,0.0952,0.4728,0.362,0.353,1.5779,-1.2154,-1.0728,-0.2252,49.25845218,-122.7467299,1.47000003
6.677,0.7212,0.0952,0.4728,0.7046,0.2054,0.1428,-1.2154,-1.0728,-0.2252,49.25845218,-122.7467299,1.47000003
6.735,0.7212,0.0952,0.4728,0.7046,0.2054,0.1428,0.0452,-0.8979,-0.8733,49.25845218,-122.7467299,1.47000003
6.736,0.5212,0.1656,0.3761,0.7046,0.2054,0.1428,0.0452,-0.8979,-0.8733,49.25845218,-122.7467299,1.47000003
6.754,0.5212,0.1656,0.3761,-2.7397,0.3846,0.4835,0.0452,-0.8979,-0.8733,49.25845218,-122.7467299,1.47000003
6.793,0.5212,0.1656,0.3761,-2.7397,0.3846,0.4835,0.1711,-0.4914,-0.9213,49.25845218,-122.7467299,1.47000003
6.794,0.6308,0.3478,0.3242,-2.7397,0.3846,0.4835,0.1711,-0.4914,-0.9213,49.25845218,-122.7467299,1.47000003
6.812,0.6308,0.3478,0.3242,-3.5428,0.6495,-0.2168,0.1711,-0.4914,-0.9213,49.25845218,-122.7467299,1.47000003
6.869,0.9266,0.4042,0.4174,-3.5428,0.6495,-0.2168,0.1711,-0.4914,-0.9213,49.25845218,-122.7467299,1.47000003
6.869,0.9266,0.4042,0.4174,-3.5428,0.6495,-0.2168,0.2758,0.1552,-0.6181,49.25846404,-122.7467255,1.53999996
6.888,0.9266,0.4042,0.4174,-2.0463,1.854,-0.3949,0.2758,0.1552,-0.6181,49.25846404,-122.7467255,1.53999996
6.927,1.2116,0.3504,0.7336,-2.0463,1.854,-0.3949,0.2758,0.1552,-0.6181,49.25846404,-122.7467255,1.53999996
6.929,1.2116,0.3504,0.7336,-2.0463,1.854,-0.3949,0.2156,-0.5506,-0.786,49.25846404,-122.7467255,1.53999996
6.946,1.2116,0.3504,0.7336,1.2481,1.573,1.6053,0.2156,-0.5506,-0.786,49.25846404,-122.7467255,1.53999996
7.003,1.2116,0.3504,0.7336,1.2481,1.573,1.6053,0.6032,-0.5239,-0.5476,49.25846404,-122.7467255,1.53999996
7.004,1.492,0.1939,0.559,1.2481,1.573,1.6053,0.6032,-0.5239,-0.5476,49.25846404,-122.7467255,1.53999996
7.022,1.492,0.1939,0.559,3.3027,0.4712,3.7218,0.6032,-0.5239,-0.5476,49.25846404,-122.7467255,1.53999996
7.061,0.9683,-0.0188,0.5566,3.3027,0.4712,3.7218,0.6032,-0.5239,-0.5476,49.25846404,-122.7467255,1.53999996
7.062,0.9683,-0.0188,0.5566,3.3027,0.4712,3.7218,0.8648,0.6946,-0.2293,49.25846404,-122.7467255,1.53999996
7.08,0.9683,-0.0188,0.5566,6.2433,-1.8005,2.2578,0.8648,0.6946,-0.2293,49.25846404,-122.7467255,1.53999996
7.138,0.9683,-0.0188,0.5566,6.2433,-1.8005,2.2578,1.1793,0.1429,0.3589,49.25846404,-122.7467255,1.53999996
7.138,0.8242,-0.0033,0.324,6.2433,-1.8005,2.2578,1.1793,0.1429,0.3589,49.25846404,-122.7467255,1.53999996
7.157,0.8242,-0.0033,0.324,-0.6126,-3.5283,2.0324,1.1793,0.1429,0.3589,49.25846404,-122.7467255,1.53999996
7.195,0.8242,-0.0033,0.324,-0.6126,-3.5283,2.0324,1.0498,0.2596,0.0854,49.25846404,-122.7467255,1.53999996
7.196,0.5914,0.2298,0.0435,-0.6126,-3.5283,2.0324,1.0498,0.2596,0.0854,49.25846404,-122.7467255,1.53999996
7.214,0.5914,0.2298,0.0435,-1.2652,-2.2633,-1.397,1.0498,0.2596,0.0854,49.25846404,-122.7467255,1.53999996
7.272,0.4835,0.3042,0.1482,-1.2652,-2.2633,-1.397,1.0498,0.2596,0.0854,49.25846404,-122.7467255,1.53999996
7.273,0.4835,0.3042,0.1482,-1.2652,-2.2633,-1.397,1.2753,0.8972,0.2015,49.25846404,-122.7467255,1.53999996
7.291,0.4835,0.3042,0.1482,-3.2405,-0.8948,-2.6917,1.2753,0.8972,0.2015,49.25846404,-122.7467255,1.53999996
7.329,0.4835,0.3042,0.1482,-3.2405,-0.8948,-2.6917,1.0205,0.7268,-0.2275,49.25846404,-122.7467255,1.53999996
7.33,0.5846,0.4747,0.301,-3.2405,-0.8948,-2.6917,1.0205,0.7268,-0.2275,49.25846404,-122.7467255,1.53999996
7.358,0.5846,0.4747,0.301,-3.4123,-0.2583,-1.7958,1.0205,0.7268,-0.2275,49.25846404,-122.7467255,1.53999996
7.396,0.8413,0.5635,0.3678,-3.4123,-0.2583,-1.7958,1.0205,0.7268,-0.2275,49.25846404,-122.7467255,1.53999996
7.397,0.8413,0.5635,0.3678,-3.4123,-0.2583,-1.7958,0.7451,0.9033,-0.4015,49.25846404,-122.7467255,1.53999996
7.416,0.8413,0.5635,0.3678,-1.0789,0.6712,-0.7334,0.7451,0.9033,-0.4015,49.25846404,-122.7467255,1.53999996
7.473,0.8413,0.5635,0.3678,-1.0789,0.6712,-0.7334,-0.089,1.2456,0.1523,49.25846404,-122.7467255,1.53999996
7.473,1.198,0.7363,0.1091,-1.0789,0.6712,-0.7334,-0.089,1.2456,0.1523,49.25846404,-122.7467255,1.53999996
7.492,1.198,0.7363,0.1091,1.317,2.5948,-1.7564,-0.089,1.2456,0.1523,49.25846404,-122.7467255,1.53999996
7.531,1.198,0.7363,0.1091,1.317,2.5948,-1.7564,-2.204,2.0713,-0.4614,49.25846404,-122.7467255,1.53999996
7.531,1.379,0.5572,0.5234,1.317,2.5948,-1.7564,-2.204,2.0713,-0.4614,49.25846404,-122.7467255,1.53999996
7.55,1.379,0.5572,0.5234,5.8991,3.6934,-5.1,-2.204,2.0713,-0.4614,49.25846404,-122.7467255,1.53999996
7.607,1.379,0.5572,0.5234,5.8991,3.6934,-5.1,-1.3708,2.0966,-1.4763,49.25846404,-122.7467255,1.53999996
7.608,0.8934,0.1385,0.829,5.8991,3.6934,-5.1,-1.3708,2.0966,-1.4763,49.25846404,-122.7467255,1.53999996
7.626,0.8934,0.1385,0.829,7.195,0.8499,-0.2216,-1.3708,2.0966,-1.4763,49.25846404,-122.7467255,1.53999996
7.665,0.8934,0.1385,0.829,7.195,0.8499,-0.2216,-0.8568,0.1926,-0.42,49.25846404,-122.7467255,1.53999996
7.665,0.8481,0.0648,0.8321,7.195,0.8499,-0.2216,-0.8568,0.1926,-0.42,49.25846404,-122.7467255,1.53999996
7.684,0.8481,0.0648,0.8321,2.4323,-2.0727,0.5777,-0.8568,0.1926,-0.42,49.25846404,-122.7467255,1.53999996
7.742,0.8481,0.0648,0.8321,2.4323,-2.0727,0.5777,-0.6412,-0.6535,-0.2254,49.25846404,-122.7467255,1.53999996
7.742,0.6198,0.0378,0.5592,2.4323,-2.0727,0.5777,-0.6412,-0.6535,-0.2254,49.25846404,-122.7467255,1.53999996
7.761,0.6198,0.0378,0.5592,2.3991,-2.6161,0.0518,-0.6412,-0.6535,-0.2254,49.25846404,-122.7467255,1.53999996
7.799,0.3261,0.1856,0.4354,2.3991,-2.6161,0.0518,-0.6412,-0.6535,-0.2254,49.25846404,-122.7467255,1.53999996
7.8,0.3261,0.1856,0.4354,2.3991,-2.6161,0.0518,-0.3857,-0.282,-0.5596,49.25846404,-122.7467255,1.53999996
7.818,0.3261,0.1856,0.4354,-0.8466,-2.2598,-1.9397,-0.3857,-0.282,-0.5596,49.25846404,-122.7467255,1.53999996
7.876,0.3261,0.1856,0.4354,-0.8466,-2.2598,-1.9397,-0.4684,-0.5363,-0.441,49.25846404,-122.7467255,1.53999996
7.877,0.2464,0.3268,0.4233,-0.8466,-2.2598,-1.9397,-0.4684,-0.5363,-0.441,49.25847894,-122.7467248,1.45000005
7.895,0.2464,0.3268,0.4233,-3.744,-0.4248,-2.8642,-0.4684,-0.5363,-0.441,49.25847894,-122.7467248,1.45000005
7.933,0.4115,0.3709,0.6399,-3.744,-0.4248,-2.8642,-0.4684,-0.5363,-0.441,49.25847894,-122.7467248,1.45000005
7.934,0.4115,0.3709,0.6399,-3.744,-0.4248,-2.8642,-0.5042,-1.1466,-0.2746,49.25847894,-122.7467248,1.45000005
7.953,0.4115,0.3709,0.6399,-3.6794,0.7301,-1.8552,-0.5042,-1.1466,-0.2746,49.25847894,-122.7467248,1.45000005
8.01,0.6864,0.4221,0.7592,-3.6794,0.7301,-1.8552,-0.5042,-1.1466,-0.2746,49.25847894,-122.7467248,1.45000005
8.011,0.6864,0.4221,0.7592,-3.6794,0.7301,-1.8552,-0.1325,-1.3297,0.2727,49.25847894,-122.7467248,1.45000005
8.029,0.6864,0.4221,0.7592,-2.7958,1.3259,1.0355,-0.1325,-1.3297,0.2727,49.25847894,-122.7467248,1.45000005
8.068,0.7917,0.4135,0.7643,-2.7958,1.3259,1.0355,-0.1325,-1.3297,0.2727,49.25847894,-122.7467248,1.45000005
8.069,0.7917,0.4135,0.7643,-2.7958,1.3259,1.0355,0.4911,-1.5363,0.3827,49.25847894,-122.7467248,1.45000005
8.087,0.7917,0.4135,0.7643,-0.5668,1.4776,2.7251,0.4911,-1.5363,0.3827,49.25847894,-122.7467248,1.45000005
8.145,0.7917,0.4135,0.7643,-0.5668,1.4776,2.7251,-0.0593,-1.8625,0.3949,49.25847894,-122.7467248,1.45000005
8.145,1.0446,0.2847,0.3239,-0.5668,1.4776,2.7251,-0.0593,-1.8625,0.3949,49.25847894,-122.7467248,1.45000005
8.163,1.0446,0.2847,0.3239,0.0381,1.6548,2.2045,-0.0593,-1.8625,0.3949,49.25847894,-122.7467248,1.45000005
8.202,1.1816,0.005,0.678,0.0381,1.6548,2.2045,-0.0593,-1.8625,0.3949,49.25847894,-122.7467248,1.45000005
8.203,1.1816,0.005,0.678,0.0381,1.6548,2.2045,-0.2011,-0.3263,-0.1012,49.25847894,-122.7467248,1.45000005
8.221,1.1816,0.005,0.678,3.07,-0.5018,-0.5354,-0.2011,-0.3263,-0.1012,49.25847894,-122.7467248,1.45000005
8.279,0.8104,0.1705,0.4174,3.07,-0.5018,-0.5354,-0.2011,-0.3263,-0.1012,49.25847894,-122.7467248,1.45000005
8.279,0.8104,0.1705,0.4174,3.07,-0.5018,-0.5354,0.6665,0.6619,0.1031,49.25847894,-122.7467248,1.45000005
8.297,0.8104,0.1705,0.4174,1.8037,-2.3638,2.3421,0.6665,0.6619,0.1031,49.25847894,-122.7467248,1.45000005
8.336,0.6253,0.315,0.1441,1.8037,-2.3638,2.3421,0.6665,0.6619,0.1031,49.25847894,-122.7467248,1.45000005
8.337,0.6253,0.315,0.1441,1.8037,-2.3638,2.3421,0.3515,-0.0455,0.9366,49.25847894,-122.7467248,1.45000005
8.355,0.6253,0.315,0.1441,-1.4852,0.4054,-1.2769,0.3515,-0.0455,0.9366,49.25847894,-122.7467248,1.45000005
8.413,0.8338,0.2936,-0.1067,-1.4852,0.4054,-1.2769,0.3515,-0.0455,0.9366,49.25847894,-122.7467248,1.45000005
8.414,0.8338,0.2936,-0.1067,-1.4852,0.4054,-1.2769,-0.1885,-1.2091,1.1911,49.25847894,-122.7467248,1.45000005
8.431,0.8338,0.2936,-0.1067,-2.0275,1.9515,-2.1122,-0.1885,-1.2091,1.1911,49.25847894,-122.7467248,1.45000005
8.47,0.8338,0.2936,-0.1067,-2.0275,1.9515,-2.1122,-1.3971,-1.6568,0.3792,49.25847894,-122.7467248,1.45000005
8.471,0.8227,0.1554,-0.1015,-2.0275,1.9515,-2.1122,-1.3971,-1.6568,0.3792,49.25847894,-122.7467248,1.45000005
8.489,0.8227,0.1554,-0.1015,-1.3196,1.6866,-4.673,-1.3971,-1.6568,0.3792,49.25847894,-122.7467248,1.45000005
8.546,0.8227,0.1554,-0.1015,-1.3196,1.6866,-4.673,-0.8512,-0.7766,-0.2411,49.25847894,-122.7467248,1.45000005
8.547,0.907,0.1031,0.5629,-1.3196,1.6866,-4.673,-0.8512,-0.7766,-0.2411,49.25847894,-122.7467248,1.45000005
8.566,0.907,0.1031,0.5629,-0.884,-0.0654,-1.5422,-0.8512,-0.7766,-0.2411,49.25847894,-122.7467248,1.45000005
8.606,1.3394,0.3193,0.0668,-0.884,-0.0654,-1.5422,-0.8512,-0.7766,-0.2411,49.25847894,-122.7467248,1.45000005
8.606,1.3394,0.3193,0.0668,-0.884,-0.0654,-1.5422,0.3501,0.7425,-0.4424,49.25847894,-122.7467248,1.45000005
8.623,1.3394,0.3193,0.0668,0.9,0.8094,3.9065,0.3501,0.7425,-0.4424,49.25847894,-122.7467248,1.45000005
8.681,1.0469,-0.004,0.2071,0.9,0.8094,3.9065,0.3501,0.7425,-0.4424,49.25847894,-122.7467248,1.45000005
8.681,1.0469,-0.004,0.2071,0.9,0.8094,3.9065,-2.7801,0.1982,0.9604,49.25847894,-122.7467248,1.45000005
8.7,1.0469,-0.004,0.2071,2.995,3.2862,-4.0395,-2.7801,0.1982,0.9604,49.25847894,-122.7467248,1.45000005
8.738,1.0469,-0.004,0.2071,2.995,3.2862,-4.0395,-0.7217,-0.1184,0.3095,49.25847894,-122.7467248,1.45000005
8.739,1.5047,-0.4065,0.1783,2.995,3.2862,-4.0395,-0.7217,-0.1184,0.3095,49.25847894,-122.7467248,1.45000005
8.757,1.5047,-0.4065,0.1783,2.3308,-1.9804,0.565,-0.7217,-0.1184,0.3095,49.25847894,-122.7467248,1.45000005
8.818,1.5047,-0.4065,0.1783,2.3308,-1.9804,0.565,-0.9753,-1.4805,-0.5911,49.25847894,-122.7467248,1.45000005
8.818,0.9354,0.0309,0.1972,2.3308,-1.9804,0.565,-0.9753,-1.4805,-0.5911,49.25847894,-122.7467248,1.45000005
8.834,0.9354,0.0309,0.1972,3.9008,-3.2593,-0.0427,-0.9753,-1.4805,-0.5911,49.25847894,-122.7467248,1.45000005
8.872,0.752,0.1053,-0.0367,3.9008,-3.2593,-0.0427,-0.9753,-1.4805,-0.5911,49.25847894,-122.7467248,1.45000005
8.873,0.752,0.1053,-0.0367,3.9008,-3.2593,-0.0427,-1.6788,-2.3313,0.5467,49.25849494,-122.7467246,1.46000004
8.891,0.752,0.1053,-0.0367,-1.7532,2.0026,1.156,-1.6788,-2.3313,0.5467,49.25849494,-122.7467246,1.46000004
8.949,0.6955,-0.0099,-0.0019,-1.7532,2.0026,1.156,-1.6788,-2.3313,0.5467,49.25849494,-122.7467246,1.46000004
8.95,0.6955,-0.0099,-0.0019,-1.7532,2.0026,1.156,-1.1069,-2.7605,-0.317,49.25849494,-122.7467246,1.46000004
8.968,0.6955,-0.0099,-0.0019,-2.0046,0.3444,2.0103,-1.1069,-2.7605,-0.317,49.25849494,-122.7467246,1.46000004
